[2023-08-29T03:27:34.571+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509
[2023-08-29T03:27:34.572+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings'
[2023-08-29T03:27:34.605+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509
[2023-08-29T03:27:34.606+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings'
[2023-08-29T03:27:34.659+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T03:27:33.248557+00:00 [queued]>
[2023-08-29T03:27:34.670+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T03:27:33.248557+00:00 [queued]>
[2023-08-29T03:27:34.671+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-08-29T03:27:34.692+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): extract_listings> on 2023-08-29 03:27:33.248557+00:00
[2023-08-29T03:27:34.699+0000] {standard_task_runner.py:57} INFO - Started process 671 to run task
[2023-08-29T03:27:34.704+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'Autotrader_ETL_DAG', 'extract_listings', 'manual__2023-08-29T03:27:33.248557+00:00', '--job-id', '29', '--raw', '--subdir', 'DAGS_FOLDER/autotrader_etl.py', '--cfg-path', '/tmp/tmp11qj3s6u']
[2023-08-29T03:27:34.708+0000] {standard_task_runner.py:85} INFO - Job 29: Subtask extract_listings
[2023-08-29T03:31:09.614+0000] {logging_mixin.py:151} INFO - page 233 succesfully scraped
[2023-08-29T03:31:10.609+0000] {logging_mixin.py:151} INFO - page 234 succesfully scraped
[2023-08-29T03:31:11.763+0000] {logging_mixin.py:151} INFO - page 235 succesfully scraped
[2023-08-29T03:31:12.640+0000] {logging_mixin.py:151} INFO - page 236 succesfully scraped
[2023-08-29T03:31:13.538+0000] {logging_mixin.py:151} INFO - page 237 succesfully scraped
[2023-08-29T03:31:15.365+0000] {logging_mixin.py:151} INFO - page 238 succesfully scraped
[2023-08-29T03:31:16.051+0000] {logging_mixin.py:151} INFO - page 239 succesfully scraped
[2023-08-29T03:31:16.658+0000] {logging_mixin.py:151} INFO - page 240 succesfully scraped
[2023-08-29T03:31:17.814+0000] {logging_mixin.py:151} INFO - page 241 succesfully scraped
[2023-08-29T03:31:18.740+0000] {logging_mixin.py:151} INFO - page 242 succesfully scraped
[2023-08-29T03:31:20.018+0000] {logging_mixin.py:151} INFO - page 243 succesfully scraped
[2023-08-29T03:31:20.863+0000] {logging_mixin.py:151} INFO - page 244 succesfully scraped
[2023-08-29T03:31:21.723+0000] {logging_mixin.py:151} INFO - page 245 succesfully scraped
[2023-08-29T03:31:22.697+0000] {logging_mixin.py:151} INFO - page 246 succesfully scraped
[2023-08-29T03:31:23.403+0000] {logging_mixin.py:151} INFO - page 247 succesfully scraped
[2023-08-29T03:31:24.913+0000] {logging_mixin.py:151} INFO - page 248 succesfully scraped
[2023-08-29T03:31:25.650+0000] {logging_mixin.py:151} INFO - page 249 succesfully scraped
[2023-08-29T03:31:26.444+0000] {logging_mixin.py:151} INFO - page 250 succesfully scraped
[2023-08-29T03:31:27.256+0000] {logging_mixin.py:151} INFO - page 251 succesfully scraped
[2023-08-29T03:31:28.288+0000] {logging_mixin.py:151} INFO - page 252 succesfully scraped
[2023-08-29T03:31:29.140+0000] {logging_mixin.py:151} INFO - page 253 succesfully scraped
[2023-08-29T03:31:30.042+0000] {logging_mixin.py:151} INFO - page 254 succesfully scraped
[2023-08-29T03:31:30.719+0000] {logging_mixin.py:151} INFO - page 255 succesfully scraped
[2023-08-29T03:31:31.470+0000] {logging_mixin.py:151} INFO - page 256 succesfully scraped
[2023-08-29T03:31:32.653+0000] {logging_mixin.py:151} INFO - page 257 succesfully scraped
[2023-08-29T03:31:33.932+0000] {logging_mixin.py:151} INFO - page 258 succesfully scraped
[2023-08-29T03:31:34.985+0000] {logging_mixin.py:151} INFO - page 259 succesfully scraped
[2023-08-29T03:31:35.636+0000] {logging_mixin.py:151} INFO - page 260 succesfully scraped
[2023-08-29T03:31:36.338+0000] {logging_mixin.py:151} INFO - page 261 succesfully scraped
[2023-08-29T03:31:37.130+0000] {logging_mixin.py:151} INFO - page 262 succesfully scraped
[2023-08-29T03:31:37.988+0000] {logging_mixin.py:151} INFO - page 263 succesfully scraped
[2023-08-29T03:31:38.712+0000] {logging_mixin.py:151} INFO - page 264 succesfully scraped
[2023-08-29T03:31:41.014+0000] {logging_mixin.py:151} INFO - page 265 succesfully scraped
[2023-08-29T03:31:41.786+0000] {logging_mixin.py:151} INFO - page 266 succesfully scraped
[2023-08-29T03:31:42.923+0000] {logging_mixin.py:151} INFO - page 267 succesfully scraped
[2023-08-29T03:31:43.816+0000] {logging_mixin.py:151} INFO - page 268 succesfully scraped
[2023-08-29T03:31:44.973+0000] {logging_mixin.py:151} INFO - page 269 succesfully scraped
[2023-08-29T03:31:45.744+0000] {logging_mixin.py:151} INFO - page 270 succesfully scraped
[2023-08-29T03:31:46.804+0000] {logging_mixin.py:151} INFO - page 271 succesfully scraped
[2023-08-29T03:31:47.861+0000] {logging_mixin.py:151} INFO - page 272 succesfully scraped
[2023-08-29T03:31:49.788+0000] {logging_mixin.py:151} INFO - page 273 succesfully scraped
[2023-08-29T03:31:50.523+0000] {logging_mixin.py:151} INFO - page 274 succesfully scraped
[2023-08-29T03:31:51.893+0000] {logging_mixin.py:151} INFO - page 275 succesfully scraped
[2023-08-29T03:31:53.088+0000] {logging_mixin.py:151} INFO - page 276 succesfully scraped
[2023-08-29T03:31:54.022+0000] {logging_mixin.py:151} INFO - page 277 succesfully scraped
[2023-08-29T03:31:54.890+0000] {logging_mixin.py:151} INFO - page 278 succesfully scraped
[2023-08-29T03:31:55.709+0000] {logging_mixin.py:151} INFO - page 279 succesfully scraped
[2023-08-29T03:31:56.592+0000] {logging_mixin.py:151} INFO - page 280 succesfully scraped
[2023-08-29T03:31:57.803+0000] {logging_mixin.py:151} INFO - page 281 succesfully scraped
[2023-08-29T03:31:58.632+0000] {logging_mixin.py:151} INFO - page 282 succesfully scraped
[2023-08-29T03:31:59.577+0000] {logging_mixin.py:151} INFO - page 283 succesfully scraped
[2023-08-29T03:32:00.241+0000] {logging_mixin.py:151} INFO - page 284 succesfully scraped
[2023-08-29T03:32:01.042+0000] {logging_mixin.py:151} INFO - page 285 succesfully scraped
[2023-08-29T03:32:02.087+0000] {logging_mixin.py:151} INFO - page 286 succesfully scraped
[2023-08-29T03:32:02.801+0000] {logging_mixin.py:151} INFO - page 287 succesfully scraped
[2023-08-29T03:32:04.447+0000] {logging_mixin.py:151} INFO - page 288 succesfully scraped
[2023-08-29T03:32:05.669+0000] {logging_mixin.py:151} INFO - page 289 succesfully scraped
[2023-08-29T03:32:07.356+0000] {logging_mixin.py:151} INFO - page 290 succesfully scraped
[2023-08-29T03:32:08.286+0000] {logging_mixin.py:151} INFO - page 291 succesfully scraped
[2023-08-29T03:32:09.419+0000] {logging_mixin.py:151} INFO - page 292 succesfully scraped
[2023-08-29T03:32:10.142+0000] {logging_mixin.py:151} INFO - page 293 succesfully scraped
[2023-08-29T03:32:11.329+0000] {logging_mixin.py:151} INFO - page 294 succesfully scraped
[2023-08-29T03:32:12.381+0000] {logging_mixin.py:151} INFO - page 295 succesfully scraped
[2023-08-29T03:32:13.221+0000] {logging_mixin.py:151} INFO - page 296 succesfully scraped
[2023-08-29T03:32:14.011+0000] {logging_mixin.py:151} INFO - page 297 succesfully scraped
[2023-08-29T03:32:14.831+0000] {logging_mixin.py:151} INFO - page 298 succesfully scraped
[2023-08-29T03:32:15.797+0000] {logging_mixin.py:151} INFO - page 299 succesfully scraped
[2023-08-29T03:32:16.572+0000] {logging_mixin.py:151} INFO - page 300 succesfully scraped
[2023-08-29T03:32:17.893+0000] {logging_mixin.py:151} INFO - page 301 succesfully scraped
[2023-08-29T03:32:18.946+0000] {logging_mixin.py:151} INFO - page 302 succesfully scraped
[2023-08-29T03:32:19.679+0000] {logging_mixin.py:151} INFO - page 303 succesfully scraped
[2023-08-29T03:32:20.940+0000] {logging_mixin.py:151} INFO - page 304 succesfully scraped
[2023-08-29T03:32:21.707+0000] {logging_mixin.py:151} INFO - page 305 succesfully scraped
[2023-08-29T03:32:22.414+0000] {logging_mixin.py:151} INFO - page 306 succesfully scraped
[2023-08-29T03:32:23.279+0000] {logging_mixin.py:151} INFO - page 307 succesfully scraped
[2023-08-29T03:32:23.894+0000] {logging_mixin.py:151} INFO - page 308 succesfully scraped
[2023-08-29T03:32:24.888+0000] {logging_mixin.py:151} INFO - page 309 succesfully scraped
[2023-08-29T03:32:26.019+0000] {logging_mixin.py:151} INFO - page 310 succesfully scraped
[2023-08-29T03:32:27.256+0000] {logging_mixin.py:151} INFO - page 311 succesfully scraped
[2023-08-29T03:32:28.766+0000] {logging_mixin.py:151} INFO - page 312 succesfully scraped
[2023-08-29T03:32:29.566+0000] {logging_mixin.py:151} INFO - page 313 succesfully scraped
[2023-08-29T03:32:30.186+0000] {logging_mixin.py:151} INFO - page 314 succesfully scraped
[2023-08-29T03:32:31.180+0000] {logging_mixin.py:151} INFO - page 315 succesfully scraped
[2023-08-29T03:32:31.934+0000] {logging_mixin.py:151} INFO - page 316 succesfully scraped
[2023-08-29T03:32:32.842+0000] {logging_mixin.py:151} INFO - page 317 succesfully scraped
[2023-08-29T03:32:34.424+0000] {logging_mixin.py:151} INFO - page 318 succesfully scraped
[2023-08-29T03:32:35.818+0000] {logging_mixin.py:151} INFO - page 319 succesfully scraped
[2023-08-29T03:32:36.792+0000] {logging_mixin.py:151} INFO - page 320 succesfully scraped
[2023-08-29T03:32:37.851+0000] {logging_mixin.py:151} INFO - page 321 succesfully scraped
[2023-08-29T03:32:38.952+0000] {logging_mixin.py:151} INFO - page 322 succesfully scraped
[2023-08-29T03:32:39.943+0000] {logging_mixin.py:151} INFO - page 323 succesfully scraped
[2023-08-29T03:32:40.654+0000] {logging_mixin.py:151} INFO - page 324 succesfully scraped
[2023-08-29T03:32:41.466+0000] {logging_mixin.py:151} INFO - page 325 succesfully scraped
[2023-08-29T03:32:42.264+0000] {logging_mixin.py:151} INFO - page 326 succesfully scraped
[2023-08-29T03:32:43.038+0000] {logging_mixin.py:151} INFO - page 327 succesfully scraped
[2023-08-29T03:32:43.862+0000] {logging_mixin.py:151} INFO - page 328 succesfully scraped
[2023-08-29T03:32:45.087+0000] {logging_mixin.py:151} INFO - page 329 succesfully scraped
[2023-08-29T03:32:45.751+0000] {logging_mixin.py:151} INFO - page 330 succesfully scraped
[2023-08-29T03:32:46.727+0000] {logging_mixin.py:151} INFO - page 331 succesfully scraped
[2023-08-29T03:32:47.468+0000] {logging_mixin.py:151} INFO - page 332 succesfully scraped
[2023-08-29T03:32:48.541+0000] {logging_mixin.py:151} INFO - page 333 succesfully scraped
[2023-08-29T03:32:49.153+0000] {logging_mixin.py:151} INFO - page 334 succesfully scraped
[2023-08-29T03:32:49.840+0000] {logging_mixin.py:151} INFO - page 335 succesfully scraped
[2023-08-29T03:32:50.564+0000] {logging_mixin.py:151} INFO - page 336 succesfully scraped
[2023-08-29T03:32:51.586+0000] {logging_mixin.py:151} INFO - page 337 succesfully scraped
[2023-08-29T03:32:52.262+0000] {logging_mixin.py:151} INFO - page 338 succesfully scraped
[2023-08-29T03:32:52.938+0000] {logging_mixin.py:151} INFO - page 339 succesfully scraped
[2023-08-29T03:32:53.743+0000] {logging_mixin.py:151} INFO - page 340 succesfully scraped
[2023-08-29T03:32:54.441+0000] {logging_mixin.py:151} INFO - page 341 succesfully scraped
[2023-08-29T03:32:55.239+0000] {logging_mixin.py:151} INFO - page 342 succesfully scraped
[2023-08-29T03:32:56.279+0000] {logging_mixin.py:151} INFO - page 343 succesfully scraped
[2023-08-29T03:32:57.086+0000] {logging_mixin.py:151} INFO - page 344 succesfully scraped
[2023-08-29T03:32:57.776+0000] {logging_mixin.py:151} INFO - page 345 succesfully scraped
[2023-08-29T03:32:58.448+0000] {logging_mixin.py:151} INFO - page 346 succesfully scraped
[2023-08-29T03:32:59.150+0000] {logging_mixin.py:151} INFO - page 347 succesfully scraped
[2023-08-29T03:33:00.158+0000] {logging_mixin.py:151} INFO - page 348 succesfully scraped
[2023-08-29T03:33:01.123+0000] {logging_mixin.py:151} INFO - page 349 succesfully scraped
[2023-08-29T03:33:01.718+0000] {logging_mixin.py:151} INFO - page 350 succesfully scraped
[2023-08-29T03:33:02.540+0000] {logging_mixin.py:151} INFO - page 351 succesfully scraped
[2023-08-29T03:33:03.435+0000] {logging_mixin.py:151} INFO - page 352 succesfully scraped
[2023-08-29T03:33:04.135+0000] {logging_mixin.py:151} INFO - page 353 succesfully scraped
[2023-08-29T03:33:04.998+0000] {logging_mixin.py:151} INFO - page 354 succesfully scraped
[2023-08-29T03:33:05.944+0000] {logging_mixin.py:151} INFO - page 355 succesfully scraped
[2023-08-29T03:33:06.898+0000] {logging_mixin.py:151} INFO - page 356 succesfully scraped
[2023-08-29T03:33:07.627+0000] {logging_mixin.py:151} INFO - page 357 succesfully scraped
[2023-08-29T03:33:08.349+0000] {logging_mixin.py:151} INFO - page 358 succesfully scraped
[2023-08-29T03:33:09.406+0000] {logging_mixin.py:151} INFO - page 359 succesfully scraped
[2023-08-29T03:33:10.064+0000] {logging_mixin.py:151} INFO - page 360 succesfully scraped
[2023-08-29T03:33:10.790+0000] {logging_mixin.py:151} INFO - page 361 succesfully scraped
[2023-08-29T03:33:11.705+0000] {logging_mixin.py:151} INFO - page 362 succesfully scraped
[2023-08-29T03:33:12.826+0000] {logging_mixin.py:151} INFO - page 363 succesfully scraped
[2023-08-29T03:33:13.524+0000] {logging_mixin.py:151} INFO - page 364 succesfully scraped
[2023-08-29T03:33:14.159+0000] {logging_mixin.py:151} INFO - page 365 succesfully scraped
[2023-08-29T03:33:15.304+0000] {logging_mixin.py:151} INFO - page 366 succesfully scraped
[2023-08-29T03:33:16.020+0000] {logging_mixin.py:151} INFO - page 367 succesfully scraped
[2023-08-29T03:33:16.642+0000] {logging_mixin.py:151} INFO - page 368 succesfully scraped
[2023-08-29T03:33:17.407+0000] {logging_mixin.py:151} INFO - page 369 succesfully scraped
[2023-08-29T03:33:18.258+0000] {logging_mixin.py:151} INFO - page 370 succesfully scraped
[2023-08-29T03:33:19.159+0000] {logging_mixin.py:151} INFO - page 371 succesfully scraped
[2023-08-29T03:33:19.854+0000] {logging_mixin.py:151} INFO - page 372 succesfully scraped
[2023-08-29T03:33:20.866+0000] {logging_mixin.py:151} INFO - page 373 succesfully scraped
[2023-08-29T03:33:21.896+0000] {logging_mixin.py:151} INFO - page 374 succesfully scraped
[2023-08-29T03:33:22.586+0000] {logging_mixin.py:151} INFO - page 375 succesfully scraped
[2023-08-29T03:33:23.236+0000] {logging_mixin.py:151} INFO - page 376 succesfully scraped
[2023-08-29T03:33:24.101+0000] {logging_mixin.py:151} INFO - page 377 succesfully scraped
[2023-08-29T03:33:24.855+0000] {logging_mixin.py:151} INFO - page 378 succesfully scraped
[2023-08-29T03:33:25.452+0000] {logging_mixin.py:151} INFO - page 379 succesfully scraped
[2023-08-29T03:33:26.106+0000] {logging_mixin.py:151} INFO - page 380 succesfully scraped
[2023-08-29T03:33:27.024+0000] {logging_mixin.py:151} INFO - page 381 succesfully scraped
[2023-08-29T03:33:27.729+0000] {logging_mixin.py:151} INFO - page 382 succesfully scraped
[2023-08-29T03:33:28.665+0000] {logging_mixin.py:151} INFO - page 383 succesfully scraped
[2023-08-29T03:33:29.579+0000] {logging_mixin.py:151} INFO - page 384 succesfully scraped
[2023-08-29T03:33:30.631+0000] {logging_mixin.py:151} INFO - page 385 succesfully scraped
[2023-08-29T03:33:31.723+0000] {logging_mixin.py:151} INFO - page 386 succesfully scraped
[2023-08-29T03:33:32.768+0000] {logging_mixin.py:151} INFO - page 387 succesfully scraped
[2023-08-29T03:33:33.663+0000] {logging_mixin.py:151} INFO - page 388 succesfully scraped
[2023-08-29T03:33:34.652+0000] {logging_mixin.py:151} INFO - page 389 succesfully scraped
[2023-08-29T03:33:36.045+0000] {logging_mixin.py:151} INFO - page 390 succesfully scraped
[2023-08-29T03:33:36.648+0000] {logging_mixin.py:151} INFO - page 391 succesfully scraped
[2023-08-29T03:33:37.451+0000] {logging_mixin.py:151} INFO - page 392 succesfully scraped
[2023-08-29T03:33:38.081+0000] {logging_mixin.py:151} INFO - page 393 succesfully scraped
[2023-08-29T03:33:38.867+0000] {logging_mixin.py:151} INFO - page 394 succesfully scraped
[2023-08-29T03:33:39.718+0000] {logging_mixin.py:151} INFO - page 395 succesfully scraped
[2023-08-29T03:33:40.523+0000] {logging_mixin.py:151} INFO - page 396 succesfully scraped
[2023-08-29T03:33:41.758+0000] {logging_mixin.py:151} INFO - page 397 succesfully scraped
[2023-08-29T03:33:42.760+0000] {logging_mixin.py:151} INFO - page 398 succesfully scraped
[2023-08-29T03:33:43.799+0000] {logging_mixin.py:151} INFO - page 399 succesfully scraped
[2023-08-29T03:33:44.555+0000] {logging_mixin.py:151} INFO - page 400 succesfully scraped
[2023-08-29T03:33:45.428+0000] {logging_mixin.py:151} INFO - page 401 succesfully scraped
[2023-08-29T03:33:46.063+0000] {logging_mixin.py:151} INFO - page 402 succesfully scraped
[2023-08-29T03:33:46.903+0000] {logging_mixin.py:151} INFO - page 403 succesfully scraped
[2023-08-29T03:33:47.665+0000] {logging_mixin.py:151} INFO - page 404 succesfully scraped
[2023-08-29T03:33:48.414+0000] {logging_mixin.py:151} INFO - page 405 succesfully scraped
[2023-08-29T03:33:49.274+0000] {logging_mixin.py:151} INFO - page 406 succesfully scraped
[2023-08-29T03:33:49.986+0000] {logging_mixin.py:151} INFO - page 407 succesfully scraped
[2023-08-29T03:33:51.238+0000] {logging_mixin.py:151} INFO - page 408 succesfully scraped
[2023-08-29T03:33:52.104+0000] {logging_mixin.py:151} INFO - page 409 succesfully scraped
[2023-08-29T03:33:53.675+0000] {logging_mixin.py:151} INFO - page 410 succesfully scraped
[2023-08-29T03:33:54.647+0000] {logging_mixin.py:151} INFO - page 411 succesfully scraped
[2023-08-29T03:33:55.276+0000] {logging_mixin.py:151} INFO - page 412 succesfully scraped
[2023-08-29T03:33:55.947+0000] {logging_mixin.py:151} INFO - page 413 succesfully scraped
[2023-08-29T03:33:56.737+0000] {logging_mixin.py:151} INFO - page 414 succesfully scraped
[2023-08-29T03:33:57.341+0000] {logging_mixin.py:151} INFO - page 415 succesfully scraped
[2023-08-29T03:33:58.492+0000] {logging_mixin.py:151} INFO - page 416 succesfully scraped
[2023-08-29T03:33:59.731+0000] {logging_mixin.py:151} INFO - page 417 succesfully scraped
[2023-08-29T03:34:00.509+0000] {logging_mixin.py:151} INFO - page 418 succesfully scraped
[2023-08-29T03:34:02.265+0000] {logging_mixin.py:151} INFO - page 419 succesfully scraped
[2023-08-29T03:34:03.152+0000] {logging_mixin.py:151} INFO - page 420 succesfully scraped
[2023-08-29T03:34:04.108+0000] {logging_mixin.py:151} INFO - page 421 succesfully scraped
[2023-08-29T03:34:04.898+0000] {logging_mixin.py:151} INFO - page 422 succesfully scraped
[2023-08-29T03:34:05.910+0000] {logging_mixin.py:151} INFO - page 423 succesfully scraped
[2023-08-29T03:34:07.424+0000] {logging_mixin.py:151} INFO - page 424 succesfully scraped
[2023-08-29T03:34:08.398+0000] {logging_mixin.py:151} INFO - page 425 succesfully scraped
[2023-08-29T03:34:09.774+0000] {logging_mixin.py:151} INFO - page 426 succesfully scraped
[2023-08-29T03:34:10.459+0000] {logging_mixin.py:151} INFO - page 427 succesfully scraped
[2023-08-29T03:34:11.299+0000] {logging_mixin.py:151} INFO - page 428 succesfully scraped
[2023-08-29T03:34:12.243+0000] {logging_mixin.py:151} INFO - page 429 succesfully scraped
[2023-08-29T03:34:13.074+0000] {logging_mixin.py:151} INFO - page 430 succesfully scraped
[2023-08-29T03:34:13.759+0000] {logging_mixin.py:151} INFO - page 431 succesfully scraped
[2023-08-29T03:34:15.053+0000] {logging_mixin.py:151} INFO - page 432 succesfully scraped
[2023-08-29T03:34:15.788+0000] {logging_mixin.py:151} INFO - page 433 succesfully scraped
[2023-08-29T03:34:16.994+0000] {logging_mixin.py:151} INFO - page 434 succesfully scraped
[2023-08-29T03:34:17.596+0000] {logging_mixin.py:151} INFO - page 435 succesfully scraped
[2023-08-29T03:34:18.705+0000] {logging_mixin.py:151} INFO - page 436 succesfully scraped
[2023-08-29T03:34:20.083+0000] {logging_mixin.py:151} INFO - page 437 succesfully scraped
[2023-08-29T03:34:20.879+0000] {logging_mixin.py:151} INFO - page 438 succesfully scraped
[2023-08-29T03:34:21.841+0000] {logging_mixin.py:151} INFO - page 439 succesfully scraped
[2023-08-29T03:34:22.871+0000] {logging_mixin.py:151} INFO - page 440 succesfully scraped
[2023-08-29T03:34:23.540+0000] {logging_mixin.py:151} INFO - page 441 succesfully scraped
[2023-08-29T03:34:24.935+0000] {logging_mixin.py:151} INFO - page 442 succesfully scraped
[2023-08-29T03:34:26.027+0000] {logging_mixin.py:151} INFO - page 443 succesfully scraped
[2023-08-29T03:34:27.838+0000] {logging_mixin.py:151} INFO - page 444 succesfully scraped
[2023-08-29T03:34:28.555+0000] {logging_mixin.py:151} INFO - page 445 succesfully scraped
[2023-08-29T03:34:29.831+0000] {logging_mixin.py:151} INFO - page 446 succesfully scraped
[2023-08-29T03:34:30.730+0000] {logging_mixin.py:151} INFO - page 447 succesfully scraped
[2023-08-29T03:34:31.937+0000] {logging_mixin.py:151} INFO - page 448 succesfully scraped
[2023-08-29T03:34:32.592+0000] {logging_mixin.py:151} INFO - page 449 succesfully scraped
[2023-08-29T03:34:33.435+0000] {logging_mixin.py:151} INFO - page 450 succesfully scraped
[2023-08-29T03:34:34.908+0000] {logging_mixin.py:151} INFO - page 451 succesfully scraped
[2023-08-29T03:34:36.533+0000] {logging_mixin.py:151} INFO - page 452 succesfully scraped
[2023-08-29T03:34:37.266+0000] {logging_mixin.py:151} INFO - page 453 succesfully scraped
[2023-08-29T03:34:38.108+0000] {logging_mixin.py:151} INFO - page 454 succesfully scraped
[2023-08-29T03:34:39.195+0000] {logging_mixin.py:151} INFO - page 455 succesfully scraped
[2023-08-29T03:34:39.824+0000] {logging_mixin.py:151} INFO - page 456 succesfully scraped
[2023-08-29T03:34:40.397+0000] {logging_mixin.py:151} INFO - page 457 succesfully scraped
[2023-08-29T03:34:41.041+0000] {logging_mixin.py:151} INFO - page 458 succesfully scraped
[2023-08-29T03:34:42.240+0000] {logging_mixin.py:151} INFO - page 459 succesfully scraped
[2023-08-29T03:34:43.124+0000] {logging_mixin.py:151} INFO - page 460 succesfully scraped
[2023-08-29T03:34:43.891+0000] {logging_mixin.py:151} INFO - page 461 succesfully scraped
[2023-08-29T03:34:44.636+0000] {logging_mixin.py:151} INFO - page 462 succesfully scraped
[2023-08-29T03:34:45.558+0000] {logging_mixin.py:151} INFO - page 463 succesfully scraped
[2023-08-29T03:34:46.479+0000] {logging_mixin.py:151} INFO - page 464 succesfully scraped
[2023-08-29T03:34:47.186+0000] {logging_mixin.py:151} INFO - page 465 succesfully scraped
[2023-08-29T03:34:48.003+0000] {logging_mixin.py:151} INFO - page 466 succesfully scraped
[2023-08-29T03:34:48.911+0000] {logging_mixin.py:151} INFO - page 467 succesfully scraped
[2023-08-29T03:34:49.594+0000] {logging_mixin.py:151} INFO - page 468 succesfully scraped
[2023-08-29T03:34:50.182+0000] {logging_mixin.py:151} INFO - page 469 succesfully scraped
[2023-08-29T03:34:50.745+0000] {logging_mixin.py:151} INFO - page 470 succesfully scraped
[2023-08-29T03:34:51.568+0000] {logging_mixin.py:151} INFO - page 471 succesfully scraped
[2023-08-29T03:34:52.534+0000] {logging_mixin.py:151} INFO - page 472 succesfully scraped
[2023-08-29T03:34:53.268+0000] {logging_mixin.py:151} INFO - page 473 succesfully scraped
[2023-08-29T03:34:53.915+0000] {logging_mixin.py:151} INFO - page 474 succesfully scraped
[2023-08-29T03:34:54.798+0000] {logging_mixin.py:151} INFO - page 475 succesfully scraped
[2023-08-29T03:34:55.509+0000] {logging_mixin.py:151} INFO - page 476 succesfully scraped
[2023-08-29T03:34:56.432+0000] {logging_mixin.py:151} INFO - page 477 succesfully scraped
[2023-08-29T03:34:57.260+0000] {logging_mixin.py:151} INFO - page 478 succesfully scraped
[2023-08-29T03:34:58.200+0000] {logging_mixin.py:151} INFO - page 479 succesfully scraped
[2023-08-29T03:34:58.831+0000] {logging_mixin.py:151} INFO - page 480 succesfully scraped
[2023-08-29T03:34:59.961+0000] {logging_mixin.py:151} INFO - page 481 succesfully scraped
[2023-08-29T03:35:00.628+0000] {logging_mixin.py:151} INFO - page 482 succesfully scraped
[2023-08-29T03:35:01.654+0000] {logging_mixin.py:151} INFO - page 483 succesfully scraped
[2023-08-29T03:35:02.520+0000] {logging_mixin.py:151} INFO - page 484 succesfully scraped
[2023-08-29T03:35:03.283+0000] {logging_mixin.py:151} INFO - page 485 succesfully scraped
[2023-08-29T03:35:03.944+0000] {logging_mixin.py:151} INFO - page 486 succesfully scraped
[2023-08-29T03:35:04.803+0000] {logging_mixin.py:151} INFO - page 487 succesfully scraped
[2023-08-29T03:35:05.529+0000] {logging_mixin.py:151} INFO - page 488 succesfully scraped
[2023-08-29T03:35:06.547+0000] {logging_mixin.py:151} INFO - page 489 succesfully scraped
[2023-08-29T03:35:08.387+0000] {logging_mixin.py:151} INFO - page 490 succesfully scraped
[2023-08-29T03:35:09.397+0000] {logging_mixin.py:151} INFO - page 491 succesfully scraped
[2023-08-29T03:35:10.400+0000] {logging_mixin.py:151} INFO - page 492 succesfully scraped
[2023-08-29T03:35:11.149+0000] {logging_mixin.py:151} INFO - page 493 succesfully scraped
[2023-08-29T03:35:11.975+0000] {logging_mixin.py:151} INFO - page 494 succesfully scraped
[2023-08-29T03:35:13.170+0000] {logging_mixin.py:151} INFO - page 495 succesfully scraped
[2023-08-29T03:35:13.844+0000] {logging_mixin.py:151} INFO - page 496 succesfully scraped
[2023-08-29T03:35:14.456+0000] {logging_mixin.py:151} INFO - page 497 succesfully scraped
[2023-08-29T03:35:15.047+0000] {logging_mixin.py:151} INFO - page 498 succesfully scraped
[2023-08-29T03:35:15.957+0000] {logging_mixin.py:151} INFO - page 499 succesfully scraped
[2023-08-29T03:35:17.101+0000] {logging_mixin.py:151} INFO - page 500 succesfully scraped
[2023-08-29T03:35:17.917+0000] {logging_mixin.py:151} INFO - page 501 succesfully scraped
[2023-08-29T03:35:19.543+0000] {logging_mixin.py:151} INFO - page 502 succesfully scraped
[2023-08-29T03:35:20.458+0000] {logging_mixin.py:151} INFO - page 503 succesfully scraped
